UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,,,,
PR,41,17701,Palmeira,"33,757",,,,,,,,,
PR,41,17800,Palmital,"13,389",,,,,,,,,
PR,41,17909,Palotina,"31,564",,,,,,,,,
PR,41,18006,Paraíso do Norte,"13,631",,,,,,,,,
PR,41,18105,Paranacity,"11,361",,,,,,,,,
PR,41,18204,Paranaguá,"153,666",,,,,,,,,
PR,41,18303,Paranapoema,"3,164",,,,,,,,,
PR,41,18402,Paranavaí,"87,813",,,,,,,,,
PR,41,18451,Pato Bragado,"5,535",,,,,,,,,
PR,41,18501,Pato Branco,"81,893",,,,,,,,,
PR,41,18600,Paula Freitas,"5,837",,,,,,,,,
PR,41,18709,Paulo Frontin,"7,321",,,,,,,,,
PR,41,18808,Peabiru,"13,985",,,,,,,,,
PR,41,18857,Perobal,"6,092",,,,,,,,,
PR,41,18907,Pérola,"11,144",,,,,,,,,
PR,41,19004,Pérola d'Oeste,"6,407",,,,,,,,,
PR,41,19103,Piên,"12,606",,,,,,,,,
PR,41,19152,Pinhais,"130,789",,,,,,,,,
PR,41,19202,Pinhalão,"6,327",,,,,,,,,
PR,41,19251,Pinhal de São Bento,"2,725",,,,,,,,,
PR,41,19301,Pinhão,"32,219",,,,,,,,,
PR,41,19400,Piraí do Sul,"25,291",,,,,,,,,
PR,41,19509,Piraquara,"111,052",,,,,,,,,
PR,41,19608,Pitanga,"30,635",,,,,,,,,
PR,41,19657,Pitangueiras,"3,185",,,,,,,,,
PR,41,19707,Planaltina do Paraná,"4,254",,,,,,,,,
PR,41,19806,Planalto,"13,528",,,,,,,,,
PR,41,19905,Ponta Grossa,"348,043",,,,,,,,,
PR,41,19954,Pontal do Paraná,"26,636",,,,,,,,,
PR,41,20002,Porecatu,"13,084",,,,,,,,,
PR,41,20101,Porto Amazonas,"4,821",,,,,,,,,
PR,41,20150,Porto Barreiro,"3,292",,,,,,,,,
PR,41,20200,Porto Rico,"2,561",,,,,,,,,
PR,41,20309,Porto Vitória,"4,068",,,,,,,,,
PR,41,20333,Prado Ferreira,"3,726",,,,,,,,,
PR,41,20358,Pranchita,"5,221",,,,,,,,,
PR,41,20408,Presidente Castelo Branco,"5,260",,,,,,,,,
PR,41,20507,Primeiro de Maio,"11,114",,,,,,,,,
PR,41,20606,Prudentópolis,"51,961",,,,,,,,,
PR,41,20655,Quarto Centenário,"4,560",,,,,,,,,
PR,41,20705,Quatiguá,"7,420",,,,,,,,,
PR,41,20804,Quatro Barras,"23,199",,,,,,,,,
PR,41,20853,Quatro Pontes,"4,000",,,,,,,,,
PR,41,20903,Quedas do Iguaçu,"33,788",,,,,,,,,
PR,41,21000,Querência do Norte,"12,180",,,,,,,,,
PR,41,21109,Quinta do Sol,"4,640",,,,,,,,,
PR,41,21208,Quitandinha,"18,873",,,,,,,,,
PR,41,21257,Ramilândia,"4,426",,,,,,,,,
PR,41,21307,Rancho Alegre,"3,832",,,,,,,,,
PR,41,21356,Rancho Alegre D'Oeste,"2,682",,,,,,,,,
PR,41,21406,Realeza,"16,894",,,,,,,,,
PR,41,21505,Rebouças,"14,851",,,,,,,,,
PR,41,21604,Renascença,"6,818",,,,,,,,,
PR,41,21703,Reserva,"26,602",,,,,,,,,
PR,41,21752,Reserva do Iguaçu,"7,950",,,,,,,,,
PR,41,21802,Ribeirão Claro,"10,693",,,,,,,,,
PR,41,21901,Ribeirão do Pinhal,"13,112",,,,,,,,,
PR,41,22008,Rio Azul,"15,134",,,,,,,,,
PR,41,22107,Rio Bom,"3,225",,,,,,,,,
PR,41,22156,Rio Bonito do Iguaçu,"13,283",,,,,,,,,
PR,41,22172,Rio Branco do Ivaí,"4,083",,,,,,,,,
PR,41,22206,Rio Branco do Sul,"32,273",,,,,,,,,
PR,41,22305,Rio Negro,"33,922",,,,,,,,,
PR,41,22404,Rolândia,"65,757",,,,,,,,,
PR,41,22503,Roncador,"10,058",,,,,,,,,
PR,41,22602,Rondon,"9,534",,,,,,,,,
PR,41,22651,Rosário do Ivaí,"4,886",,,,,,,,,
PR,41,22701,Sabáudia,"6,760",,,,,,,,,
PR,41,22800,Salgado Filho,"3,679",,,,,,,,,
PR,41,22909,Salto do Itararé,"4,973",,,,,,,,,
PR,41,23006,Salto do Lontra,"14,695",,,,,,,,,
PR,41,23105,Santa Amélia,"3,385",,,,,,,,,
PR,41,23204,Santa Cecília do Pavão,"3,376",,,,,,,,,
PR,41,23303,Santa Cruz de Monte Castelo,"7,849",,,,,,,,,
PR,41,23402,Santa Fé,"11,885",,,,,,,,,
PR,41,23501,Santa Helena,"26,206",,,,,,,,,
PR,41,23600,Santa Inês,"1,624",,,,,,,,,
PR,41,23709,Santa Isabel do Ivaí,"8,603",,,,,,,,,
PR,41,23808,Santa Izabel do Oeste,"14,521",,,,,,,,,
PR,41,23824,Santa Lúcia,"3,834",,,,,,,,,
PR,41,23857,Santa Maria do Oeste,"9,824",,,,,,,,,
PR,41,23907,Santa Mariana,"11,829",,,,,,,,,
PR,41,23956,Santa Mônica,"3,944",,,,,,,,,
PR,41,24004,Santana do Itararé,"5,031",,,,,,,,,
PR,41,24020,Santa Tereza do Oeste,"10,182",,,,,,,,,
PR,41,24053,Santa Terezinha de Itaipu,"23,224",,,,,,,,,
PR,41,24103,Santo Antônio da Platina,"45,728",,,,,,,,,
PR,41,24202,Santo Antônio do Caiuá,"2,656",,,,,,,,,
PR,41,24301,Santo Antônio do Paraíso,"2,144",,,,,,,,,
PR,41,24400,Santo Antônio do Sudoeste,"20,069",,,,,,,,,
PR,41,24509,Santo Inácio,"5,431",,,,,,,,,
PR,41,24608,São Carlos do Ivaí,"6,834",,,,,,,,,
PR,41,24707,São Jerônimo da Serra,"11,213",,,,,,,,,
PR,41,24806,São João,"10,303",,,,,,,,,
PR,41,24905,São João do Caiuá,"5,874",,,,,,,,,
PR,41,25001,São João do Ivaí,"10,386",,,,,,,,,
PR,41,25100,São João do Triunfo,"14,996",,,,,,,,,
PR,41,25209,São Jorge d'Oeste,"9,074",,,,,,,,,
PR,41,25308,São Jorge do Ivaí,"5,559",,,,,,,,,
PR,41,25357,São Jorge do Patrocínio,"5,698",,,,,,,,,
PR,41,25407,São José da Boa Vista,"6,254",,,,,,,,,
PR,41,25456,São José das Palmeiras,"3,682",,,,,,,,,
PR,41,25506,São José dos Pinhais,"317,476",,,,,,,,,
PR,41,25555,São Manoel do Paraná,"2,158",,,,,,,,,
PR,41,25605,São Mateus do Sul,"45,806",,,,,,,,,
PR,41,25704,São Miguel do Iguaçu,"27,325",,,,,,,,,
PR,41,25753,São Pedro do Iguaçu,"5,976",,,,,,,,,
PR,41,25803,São Pedro do Ivaí,"10,915",,,,,,,,,
PR,41,25902,São Pedro do Paraná,"2,338",,,,,,,,,
PR,41,26009,São Sebastião da Amoreira,"8,847",,,,,,,,,
PR,41,26108,São Tomé,"5,693",,,,,,,,,
PR,41,26207,Sapopema,"6,751",,,,,,,,,
PR,41,26256,Sarandi,"95,543",,,,,,,,,
PR,41,26272,Saudade do Iguaçu,"5,459",,,,,,,,,
PR,41,26306,Sengés,"19,267",,,,,,,,,
PR,41,26355,Serranópolis do Iguaçu,"4,513",,,,,,,,,
PR,41,26405,Sertaneja,"5,355",,,,,,,,,
PR,41,26504,Sertanópolis,"16,323",,,,,,,,,
PR,41,26603,Siqueira Campos,"20,778",,,,,,,,,
PR,41,26652,Sulina,"3,033",,,,,,,,,
PR,41,26678,Tamarana,"14,548",,,,,,,,,
PR,41,26702,Tamboara,"5,080",,,,,,,,,
PR,41,26801,Tapejara,"16,062",,,,,,,,,
PR,41,26900,Tapira,"5,584",,,,,,,,,
PR,41,27007,Teixeira Soares,"12,163",,,,,,,,,
PR,41,27106,Telêmaco Borba,"78,135",,,,,,,,,
PR,41,27205,Terra Boa,"16,984",,,,,,,,,
PR,41,27304,Terra Rica,"16,652",,,,,,,,,
PR,41,27403,Terra Roxa,"17,439",,,,,,,,,
PR,41,27502,Tibagi,"20,436",,,,,,,,,
PR,41,27601,Tijucas do Sul,"16,646",,,,,,,,,
PR,41,27700,Toledo,"138,572",,,,,,,,,
PR,41,27809,Tomazina,"8,032",,,,,,,,,
PR,41,27858,Três Barras do Paraná,"12,043",,,,,,,,,
PR,41,27882,Tunas do Paraná,"8,509",,,,,,,,,
PR,41,27908,Tuneiras do Oeste,"8,599",,,,,,,,,
PR,41,27957,Tupãssi,"8,128",,,,,,,,,
PR,41,27965,Turvo,"13,340",,,,,,,,,
PR,41,28005,Ubiratã,"21,119",,,,,,,,,
PR,41,28104,Umuarama,"110,590",,,,,,,,,
PR,41,28203,União da Vitória,"57,111",,,,,,,,,
PR,41,28302,Uniflor,"2,595",,,,,,,,,
PR,41,28401,Uraí,"11,356",,,,,,,,,
PR,41,28500,Wenceslau Braz,"19,444",,,,,,,,,
PR,41,28534,Ventania,"11,703",,,,,,,,,
PR,41,28559,Vera Cruz do Oeste,"8,590",,,,,,,,,
PR,41,28609,Verê,"7,342",,,,,,,,,
PR,41,28625,Alto Paraíso,"2,799",,,,,,,,,
PR,41,28633,Doutor Ulysses,"5,609",,,,,,,,,
PR,41,28658,Virmond,"4,023",,,,,,,,,
PR,41,28708,Vitorino,"6,817",,,,,,,,,
PR,41,28807,Xambrê,"5,728",,,,,,,,,
SC,42,00051,Abdon Batista,"2,577",,,,,,,,,
SC,42,00101,Abelardo Luz,"17,847",,,,,,,,,
SC,42,00200,Agrolândia,"10,711",,,,,,,,,
SC,42,00309,Agronômica,"5,385",,,,,,,,,
SC,42,00408,Água Doce,"7,138",,,,,,,,,
SC,42,00507,Águas de Chapecó,"6,455",,,,,,,,,
SC,42,00556,Águas Frias,"2,378",,,,,,,,,
SC,42,00606,Águas Mornas,"6,378",,,,,,,,,
SC,42,00705,Alfredo Wagner,"9,984",,,,,,,,,
SC,42,00754,Alto Bela Vista,"1,948",,,,,,,,,
SC,42,00804,Anchieta,"5,721",,,,,,,,,
SC,42,00903,Angelina,"4,860",,,,,,,,,
SC,42,01000,Anita Garibaldi,"7,313",,,,,,,,,
SC,42,01109,Anitápolis,"3,236",,,,,,,,,
SC,42,01208,Antônio Carlos,"8,411",,,,,,,,,
SC,42,01257,Apiúna,"10,636",,,,,,,,,
SC,42,01273,Arabutã,"4,266",,,,,,,,,
SC,42,01307,Araquari,"36,710",,,,,,,,,
SC,42,01406,Araranguá,"67,578",,,,,,,,,
SC,42,01505,Armazém,"8,587",,,,,,,,,
SC,42,01604,Arroio Trinta,"3,551",,,,,,,,,
SC,42,01653,Arvoredo,"2,246",,,,,,,,,
SC,42,01703,Ascurra,"7,889",,,,,,,,,
SC,42,01802,Atalanta,"3,226",,,,,,,,,
SC,42,01901,Aurora,"5,676",,,,,,,,,
SC,42,01950,Balneário Arroio do Silva,"12,705",,,,,,,,,
SC,42,02008,Balneário Camboriú,"138,732",,,,,,,,,
SC,42,02057,Balneário Barra do Sul,"10,550",,,,,,,,,
SC,42,02073,Balneário Gaivota,"10,692",,,,,,,,,
SC,42,02081,Bandeirante,"2,708",,,,,,,,,
SC,42,02099,Barra Bonita,"1,704",,,,,,,,,
SC,42,02107,Barra Velha,"28,463",,,,,,,,,
SC,42,02131,Bela Vista do Toldo,"6,311",,,,,,,,,
SC,42,02156,Belmonte,"2,703",,,,,,,,,
SC,42,02206,Benedito Novo,"11,526",,,,,,,,,
SC,42,02305,Biguaçu,"67,458",,,,,,,,,
SC,42,02404,Blumenau,"352,460",,,,,,,,,
SC,42,02438,Bocaina do Sul,"3,460",,,,,,,,,
SC,42,02453,Bombinhas,"19,193",,,,,,,,,
SC,42,02503,Bom Jardim da Serra,"4,712",,,,,,,,,
SC,42,02537,Bom Jesus,"2,961",,,,,,,,,
SC,42,02578,Bom Jesus do Oeste,"2,146",,,,,,,,,
SC,42,02602,Bom Retiro,"9,870",,,,,,,,,
SC,42,02701,Botuverá,"5,169",,,,,,,,,
SC,42,02800,Braço do Norte,"33,016",,,,,,,,,
SC,42,02859,Braço do Trombudo,"3,718",,,,,,,,,
SC,42,02875,Brunópolis,"2,473",,,,,,,,,
SC,42,02909,Brusque,"131,703",,,,,,,,,
SC,42,03006,Caçador,"77,863",,,,,,,,,
SC,42,03105,Caibi,"6,167",,,,,,,,,
SC,42,03154,Calmon,"3,357",,,,,,,,,
SC,42,03204,Camboriú,"80,834",,,,,,,,,
SC,42,03253,Capão Alto,"2,556",,,,,,,,,
SC,42,03303,Campo Alegre,"11,974",,,,,,,,,
SC,42,03402,Campo Belo do Sul,"7,081",,,,,,,,,
SC,42,03501,Campo Erê,"8,636",,,,,,,,,
SC,42,03600,Campos Novos,"35,930",,,,,,,,,
SC,42,03709,Canelinha,"12,080",,,,,,,,,
SC,42,03808,Canoinhas,"54,319",,,,,,,,,
SC,42,03907,Capinzal,"22,658",,,,,,,,,
SC,42,03956,Capivari de Baixo,"24,559",,,,,,,,,
SC,42,04004,Catanduvas,"10,735",,,,,,,,,
SC,42,04103,Caxambu do Sul,"3,735",,,,,,,,,
SC,42,04152,Celso Ramos,"2,738",,,,,,,,,
SC,42,04178,Cerro Negro,"3,181",,,,,,,,,
SC,42,04194,Chapadão do Lageado,"2,969",,,,,,,,,
SC,42,04202,Chapecó,"216,654",,,,,,,,,
SC,42,04251,Cocal do Sul,"16,544",,,,,,,,,
SC,42,04301,Concórdia,"74,106",,,,,,,,,
SC,42,04350,Cordilheira Alta,"4,385",,,,,,,,,
SC,42,04400,Coronel Freitas,"10,022",,,,,,,,,
SC,42,04459,Coronel Martins,"2,544",,,,,,,,,
SC,42,04509,Corupá,"15,709",,,,,,,,,
SC,42,04558,Correia Pinto,"13,040",,,,,,,,,
SC,42,04608,Criciúma,"213,023",,,,,,,,,
SC,42,04707,Cunha Porã,"11,053",,,,,,,,,
SC,42,04756,Cunhataí,"1,957",,,,,,,,,
SC,42,04806,Curitibanos,"39,595",,,,,,,,,
SC,42,04905,Descanso,"8,308",,,,,,,,,
SC,42,05001,Dionísio Cerqueira,"15,450",,,,,,,,,
SC,42,05100,Dona Emma,"4,105",,,,,,,,,
SC,42,05159,Doutor Pedrinho,"4,013",,,,,,,,,
SC,42,05175,Entre Rios,"3,189",,,,,,,,,
SC,42,05191,Ermo,"2,066",,,,,,,,,
SC,42,05209,Erval Velho,"4,407",,,,,,,,,
SC,42,05308,Faxinal dos Guedes,"10,686",,,,,,,,,
SC,42,05357,Flor do Sertão,"1,586",,,,,,,,,
SC,42,05407,Florianópolis,"492,977",,,,,,,,,
SC,42,05431,Formosa do Sul,"2,525",,,,,,,,,
SC,42,05456,Forquilhinha,"26,368",,,,,,,,,
SC,42,05506,Fraiburgo,"36,299",,,,,,,,,
SC,42,05555,Frei Rogério,"2,077",,,,,,,,,
SC,42,05605,Galvão,"2,956",,,,,,,,,
SC,42,05704,Garopaba,"22,568",,,,,,,,,
SC,42,05803,Garuva,"17,800",,,,,,,,,
SC,42,05902,Gaspar,"68,465",,,,,,,,,
SC,42,06009,Governador Celso Ramos,"14,333",,,,,,,,,
SC,42,06108,Grão Pará,"6,542",,,,,,,,,
SC,42,06207,Gravatal,"11,423",,,,,,,,,
SC,42,06306,Guabiruba,"23,272",,,,,,,,,
SC,42,06405,Guaraciaba,"10,154",,,,,,,,,
SC,42,06504,Guaramirim,"43,822",,,,,,,,,
SC,42,06603,Guarujá do Sul,"5,141",,,,,,,,,
SC,42,06652,Guatambú,"4,710",,,,,,,,,
SC,42,06702,Herval d'Oeste,"22,495",,,,,,,,,
SC,42,06751,Ibiam,"1,959",,,,,,,,,
SC,42,06801,Ibicaré,"3,227",,,,,,,,,
SC,42,06900,Ibirama,"18,802",,,,,,,,,
SC,42,07007,Içara,"55,581",,,,,,,,,
SC,42,07106,Ilhota,"14,005",,,,,,,,,
SC,42,07205,Imaruí,"10,326",,,,,,,,,
SC,42,07304,Imbituba,"44,412",,,,,,,,,
SC,42,07403,Imbuia,"6,153",,,,,,,,,
SC,42,07502,Indaial,"67,923",,,,,,,,,
SC,42,07577,Iomerê,"2,927",,,,,,,,,
SC,42,07601,Ipira,"4,486",,,,,,,,,
SC,42,07650,Iporã do Oeste,"8,945",,,,,,,,,
SC,42,07684,Ipuaçu,"7,448",,,,,,,,,
SC,42,07700,Ipumirim,"7,565",,,,,,,,,
SC,42,07759,Iraceminha,"4,015",,,,,,,,,
SC,42,07809,Irani,"10,339",,,,,,,,,
SC,42,07858,Irati,"1,952",,,,,,,,,
SC,42,07908,Irineópolis,"11,155",,,,,,,,,
SC,42,08005,Itá,"6,209",,,,,,,,,
SC,42,08104,Itaiópolis,"21,556",,,,,,,,,
SC,42,08203,Itajaí,"215,895",,,,,,,,,
SC,42,08302,Itapema,"63,250",,,,,,,,,
SC,42,08401,Itapiranga,"16,736",,,,,,,,,
SC,42,08450,Itapoá,"19,963",,,,,,,,,
SC,42,08500,Ituporanga,"24,812",,,,,,,,,
SC,42,08609,Jaborá,"3,955",,,,,,,,,
SC,42,08708,Jacinto Machado,"10,457",,,,,,,,,
SC,42,08807,Jaguaruna,"19,755",,,,,,,,,
SC,42,08906,Jaraguá do Sul,"174,158",,,,,,,,,
SC,42,08955,Jardinópolis,"1,595",,,,,,,,,
SC,42,09003,Joaçaba,"29,827",,,,,,,,,
SC,42,09102,Joinville,"583,144",,,,,,,,,
SC,42,09151,José Boiteux,"4,985",,,,,,,,,
SC,42,09177,Jupiá,"2,110",,,,,,,,,
SC,42,09201,Lacerdópolis,"2,245",,,,,,,,,
SC,42,09300,Lages,"157,743",,,,,,,,,
SC,42,09409,Laguna,"45,500",,,,,,,,,
SC,42,09458,Lajeado Grande,"1,437",,,,,,,,,
SC,42,09508,Laurentino,"6,875",,,,,,,,,
SC,42,09607,Lauro Muller,"15,174",,,,,,,,,
SC,42,09706,Lebon Régis,"12,099",,,,,,,,,
SC,42,09805,Leoberto Leal,"3,083",,,,,,,,,
SC,42,09854,Lindóia do Sul,"4,580",,,,,,,,,
SC,42,09904,Lontras,"11,942",,,,,,,,,
SC,42,10001,Luiz Alves,"12,609",,,,,,,,,
SC,42,10035,Luzerna,"5,686",,,,,,,,,
SC,42,10050,Macieira,"1,784",,,,,,,,,
SC,42,10100,Mafra,"56,017",,,,,,,,,
SC,42,10209,Major Gercino,"3,430",,,,,,,,,
SC,42,10308,Major Vieira,"8,048",,,,,,,,,
SC,42,10407,Maracajá,"7,207",,,,,,,,,
SC,42,10506,Maravilha,"25,403",,,,,,,,,
SC,42,10555,Marema,"1,846",,,,,,,,,
SC,42,10605,Massaranduba,"16,704",,,,,,,,,
SC,42,10704,Matos Costa,"2,560",,,,,,,,,
SC,42,10803,Meleiro,"7,028",,,,,,,,,
SC,42,10852,Mirim Doce,"2,336",,,,,,,,,
SC,42,10902,Modelo,"4,200",,,,,,,,,
SC,42,11009,Mondaí,"11,592",,,,,,,,,
SC,42,11058,Monte Carlo,"9,824",,,,,,,,,
SC,42,11108,Monte Castelo,"8,280",,,,,,,,,
SC,42,11207,Morro da Fumaça,"17,642",,,,,,,,,
SC,42,11256,Morro Grande,"2,898",,,,,,,,,
SC,42,11306,Navegantes,"79,285",,,,,,,,,
SC,42,11405,Nova Erechim,"4,945",,,,,,,,,
SC,42,11454,Nova Itaberaba,"4,333",,,,,,,,,
SC,42,11504,Nova Trento,"14,312",,,,,,,,,
SC,42,11603,Nova Veneza,"14,987",,,,,,,,,
SC,42,11652,Novo Horizonte,"2,481",,,,,,,,,
SC,42,11702,Orleans,"22,785",,,,,,,,,
SC,42,11751,Otacílio Costa,"18,510",,,,,,,,,
SC,42,11801,Ouro,"7,317",,,,,,,,,
SC,42,11850,Ouro Verde,"2,227",,,,,,,,,
SC,42,11876,Paial,"1,537",,,,,,,,,
SC,42,11892,Painel,"2,363",,,,,,,,,
SC,42,11900,Palhoça,"168,259",,,,,,,,,
SC,42,12007,Palma Sola,"7,475",,,,,,,,,
SC,42,12056,Palmeira,"2,603",,,,,,,,,
SC,42,12106,Palmitos,"16,182",,,,,,,,,
SC,42,12205,Papanduva,"19,218",,,,,,,,,
SC,42,12239,Paraíso,"3,515",,,,,,,,,
SC,42,12254,Passo de Torres,"8,594",,,,,,,,,
SC,42,12270,Passos Maia,"4,186",,,,,,,,,
SC,42,12304,Paulo Lopes,"7,418",,,,,,,,,
SC,42,12403,Pedras Grandes,"4,000",,,,,,,,,
SC,42,12502,Penha,"31,764",,,,,,,,,
SC,42,12601,Peritiba,"2,814",,,,,,,,,
SC,42,12650,Pescaria Brava,"10,022",,,,,,,,,
SC,42,12700,Petrolândia,"5,971",,,,,,,,,
SC,42,12809,Balneário Piçarras,"22,511",,,,,,,,,
SC,42,12908,Pinhalzinho,"19,906",,,,,,,,,
SC,42,13005,Pinheiro Preto,"3,513",,,,,,,,,
SC,42,13104,Piratuba,"3,965",,,,,,,,,
SC,42,13153,Planalto Alegre,"2,850",,,,,,,,,
SC,42,13203,Pomerode,"32,874",,,,,,,,,
SC,42,13302,Ponte Alta,"4,714",,,,,,,,,
SC,42,13351,Ponte Alta do Norte,"3,408",,,,,,,,,
SC,42,13401,Ponte Serrada,"11,552",,,,,,,,,
SC,42,13500,Porto Belo,"20,834",,,,,,,,,
SC,42,13609,Porto União,"35,250",,,,,,,,,
SC,42,13708,Pouso Redondo,"17,189",,,,,,,,,
SC,42,13807,Praia Grande,"7,326",,,,,,,,,
SC,42,13906,Presidente Castello Branco,"1,590",,,,,,,,,
SC,42,14003,Presidente Getúlio,"17,215",,,,,,,,,
SC,42,14102,Presidente Nereu,"2,290",,,,,,,,,
SC,42,14151,Princesa,"2,911",,,,,,,,,
SC,42,14201,Quilombo,"9,946",,,,,,,,,
SC,42,14300,Rancho Queimado,"2,868",,,,,,,,,
SC,42,14409,Rio das Antas,"6,208",,,,,,,,,
SC,42,14508,Rio do Campo,"5,979",,,,,,,,,
SC,42,14607,Rio do Oeste,"7,456",,,,,,,,,
SC,42,14706,Rio dos Cedros,"11,542",,,,,,,,,
SC,42,14805,Rio do Sul,"70,100",,,,,,,,,
SC,42,14904,Rio Fortuna,"4,601",,,,,,,,,
SC,42,15000,Rio Negrinho,"42,106",,,,,,,,,
SC,42,15059,Rio Rufino,"2,482",,,,,,,,,
SC,42,15075,Riqueza,"4,636",,,,,,,,,
SC,42,15109,Rodeio,"11,502",,,,,,,,,
SC,42,15208,Romelândia,"4,890",,,,,,,,,
SC,42,15307,Salete,"7,626",,,,,,,,,
SC,42,15356,Saltinho,"3,808",,,,,,,,,
SC,42,15406,Salto Veloso,"4,680",,,,,,,,,
SC,42,15455,Sangão,"12,446",,,,,,,,,
SC,42,15505,Santa Cecília,"16,741",,,,,,,,,
SC,42,15554,Santa Helena,"2,247",,,,,,,,,
SC,42,15604,Santa Rosa de Lima,"2,137",,,,,,,,,
SC,42,15653,Santa Rosa do Sul,"8,338",,,,,,,,,
SC,42,15679,Santa Terezinha,"8,801",,,,,,,,,
SC,42,15687,Santa Terezinha do Progresso,"2,484",,,,,,,,,
SC,42,15695,Santiago do Sul,"1,286",,,,,,,,,
SC,42,15703,Santo Amaro da Imperatriz,"22,905",,,,,,,,,
SC,42,15752,São Bernardino,"2,386",,,,,,,,,
SC,42,15802,São Bento do Sul,"83,576",,,,,,,,,
SC,42,15901,São Bonifácio,"2,862",,,,,,,,,
SC,42,16008,São Carlos,"11,191",,,,,,,,,
SC,42,16057,São Cristovão do Sul,"5,499",,,,,,,,,
SC,42,16107,São Domingos,"9,457",,,,,,,,,
SC,42,16206,São Francisco do Sul,"51,677",,,,,,,,,
SC,42,16255,São João do Oeste,"6,359",,,,,,,,,
SC,42,16305,São João Batista,"36,244",,,,,,,,,
SC,42,16354,São João do Itaperiú,"3,707",,,,,,,,,
SC,42,16404,São João do Sul,"7,280",,,,,,,,,
SC,42,16503,São Joaquim,"26,763",,,,,,,,,
SC,42,16602,São José,"242,927",,,,,,,,,
SC,42,16701,São José do Cedro,"13,838",,,,,,,,,
SC,42,16800,São José do Cerrito,"8,421",,,,,,,,,
SC,42,16909,São Lourenço do Oeste,"23,857",,,,,,,,,
SC,42,17006,São Ludgero,"13,165",,,,,,,,,
SC,42,17105,São Martinho,"3,189",,,,,,,,,
SC,42,17154,São Miguel da Boa Vista,"1,833",,,,,,,,,
SC,42,17204,São Miguel do Oeste,"40,090",,,,,,,,,
SC,42,17253,São Pedro de Alcântara,"5,709",,,,,,,,,
SC,42,17303,Saudades,"9,679",,,,,,,,,
SC,42,17402,Schroeder,"20,728",,,,,,,,,
SC,42,17501,Seara,"17,506",,,,,,,,,
SC,42,17550,Serra Alta,"3,270",,,,,,,,,
SC,42,17600,Siderópolis,"13,920",,,,,,,,,
SC,42,17709,Sombrio,"30,010",,,,,,,,,
SC,42,17758,Sul Brasil,"2,500",,,,,,,,,
SC,42,17808,Taió,"18,302",,,,,,,,,
SC,42,17907,Tangará,"8,691",,,,,,,,,
SC,42,17956,Tigrinhos,"1,646",,,,,,,,,
SC,42,18004,Tijucas,"37,645",,,,,,,,,
SC,42,18103,Timbé do Sul,"5,354",,,,,,,,,
SC,42,18202,Timbó,"43,484",,,,,,,,,
SC,42,18251,Timbó Grande,"7,812",,,,,,,,,
SC,42,18301,Três Barras,"19,183",,,,,,,,,
SC,42,18350,Treviso,"3,891",,,,,,,,,
SC,42,18400,Treze de Maio,"7,070",,,,,,,,,
SC,42,18509,Treze Tílias,"7,687",,,,,,,,,
SC,42,18608,Trombudo Central,"7,284",,,,,,,,,
SC,42,18707,Tubarão,"104,937",,,,,,,,,
SC,42,18756,Tunápolis,"4,561",,,,,,,,,
SC,42,18806,Turvo,"12,806",,,,,,,,,
SC,42,18855,União do Oeste,"2,517",,,,,,,,,
SC,42,18905,Urubici,"11,195",,,,,,,,,
SC,42,18954,Urupema,"2,472",,,,,,,,,
SC,42,19002,Urussanga,"21,190",,,,,,,,,
SC,42,19101,Vargeão,"3,575",,,,,,,,,
SC,42,19150,Vargem,"2,522",,,,,,,,,
SC,42,19176,Vargem Bonita,"4,534",,,,,,,,,
SC,42,19200,Vidal Ramos,"6,347",,,,,,,,,
SC,42,19309,Videira,"52,510",,,,,,,,,
SC,42,19358,Vitor Meireles,"5,014",,,,,,,,,
SC,42,19408,Witmarsum,"3,932",,,,,,,,,
SC,42,19507,Xanxerê,"50,309",,,,,,,,,
SC,42,19606,Xavantina,"3,963",,,,,,,,,
SC,42,19705,Xaxim,"28,424",,,,,,,,,
SC,42,19853,Zortéa,"3,328",,,,,,,,,
SC,42,20000,Balneário Rincão,"12,570",,,,,,,,,
RS,43,00034,Aceguá,"4,858",,,,,,,,,
RS,43,00059,Água Santa,"3,753",,,,,,,,,
RS,43,00109,Agudo,"16,524",,,,,,,,,
RS,43,00208,Ajuricaba,"7,063",,,,,,,,,
RS,43,00307,Alecrim,"6,077",,,,,,,,,
RS,43,00406,Alegrete,"74,173",,,,,,,,,
RS,43,00455,Alegria,"3,559",,,,,,,,,
RS,43,00471,Almirante Tamandaré do Sul,"1,979",,,,,,,,,
RS,43,00505,Alpestre,"6,458",,,,,,,,,
RS,43,00554,Alto Alegre,"1,663",,,,,,,,,
RS,43,00570,Alto Feliz,"3,020",,,,,,,,,
RS,43,00604,Alvorada,"209,213",,,,,,,,,
RS,43,00638,Amaral Ferrador,"6,974",,,,,,,,,
RS,43,00646,Ametista do Sul,"7,416",,,,,,,,,
RS,43,00661,André da Rocha,"1,324",,,,,,,,,
RS,43,00703,Anta Gorda,"6,003",,,,,,,,,
RS,43,00802,Antônio Prado,"13,055",,,,,,,,,
RS,43,00851,Arambaré,"3,600",,,,,,,,,
RS,43,00877,Araricá,"5,622",,,,,,,,,
RS,43,00901,Aratiba,"6,283",,,,,,,,,
